run_name,delta_phi_vh_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
phi_vh_145_deg,144.99842921375742,0.014560523656705146,0.020042993210264665,0.9085465313881207,10.2
phi_vh_150_deg,150.00035076524952,0.04558664279305679,0.04750332969836794,0.9393485619602608,10.2
phi_vh_155_deg,155.0022723167416,0.04967359688359026,0.05119624740253957,0.8484941263495576,10.2
phi_vh_160_deg,159.99846429028239,0.07275320368133574,0.07380214169784041,0.8751906227025761,10.2
phi_vh_165_deg,165.00038584177446,0.07305918933046618,0.0767867817703089,0.7989853286317371,10.2
phi_vh_170_deg,170.00230739326656,0.11399472403082797,0.11706119306641025,0.8372624168822181,10.2
phi_vh_175_deg,174.99849936680735,0.09104139327453152,0.14576019151282724,0.7135749112416727,10.2
phi_vh_180_deg,180.00042091829943,0.16546819732350634,0.16851093503194478,0.6785655643778251,10.2
phi_vh_185_deg,185.0023424697915,0.18399028305799903,0.1874114153390641,0.6742378462729629,10.2
phi_vh_190_deg,189.9985344433323,0.20413130580516453,0.20675623304186902,0.6021887250248767,10.2
phi_vh_195_deg,195.00045599482436,0.2235085243243944,0.2254817638695709,0.48139648360677934,10.2
phi_vh_200_deg,200.00237754631647,0.24698220977921964,0.2491606246149246,0.4430574481743177,10.2
phi_vh_205_deg,204.99856951985726,0.2555209064391866,0.2571984919310494,0.39487859571098793,10.2
phi_vh_210_deg,210.00049107134933,0.2735359135880231,0.2754408722977285,0.390633857097788,10.2
phi_vh_215_deg,215.0024126228414,0.2819023480273671,0.2828475033367196,0.29201641114878585,10.2
phi_vh_220_deg,219.9986045963822,0.2893083680439395,0.2904653212371613,0.27408130487230387,10.2
phi_vh_225_deg,225.0005261478743,0.3077281132040224,0.30810128142441884,0.15316364827924156,10.2
phi_vh_230_deg,230.0024476993664,0.3118953296764361,0.3119420168491625,0.0696195912269928,10.2
phi_vh_235_deg,234.99863967290713,0.3095470533821407,0.3096647224311485,-0.0309882613117074,10.2
phi_vh_240_deg,240.0005612243992,0.308415055068147,0.3084737458767427,-0.08322374478100425,10.2
phi_vh_245_deg,245.0024827758913,0.30806453886963564,0.30835842264347124,-0.17544587318392857,10.2
phi_vh_250_deg,249.9986747494321,0.2820319976830769,0.28311481570889546,-0.24389922087387372,10.2
phi_vh_255_deg,255.00059630092417,0.27651348857734964,0.27802071583502835,-0.37794932276486914,10.2
phi_vh_260_deg,260.00251785241625,0.2637653175975664,0.2655387464210703,-0.4471038053695744,10.2
phi_vh_265_deg,264.99870982595706,0.24068882803501296,0.2429214491839644,-0.5122194973315515,10.2
phi_vh_270_deg,270.0006313774491,0.24702865174650143,0.25074951659304234,-0.6556899028607899,10.2
phi_vh_275_deg,275.0025529289412,0.236515158243646,0.24091327291568224,-0.6673952956333474,10.2
phi_vh_280_deg,279.998744902482,0.2235150345434275,0.22885377389141084,-0.7132583728926005,10.2
phi_vh_285_deg,285.0006664539741,0.18438799187947955,0.18798172253356293,-0.7497386402733413,10.2
phi_vh_290_deg,290.0025880054662,0.13883368082867942,0.141224508639335,-0.8130780941981386,10.2
phi_vh_295_deg,294.99877997900694,0.15651955069218396,0.16154005625980516,-0.81872011665554,10.2
phi_vh_300_deg,300.00070153049904,0.10147301134610931,0.10366239548642878,-0.8603570486018342,10.2
phi_vh_305_deg,305.0026230819911,0.08814611495825693,0.09017679934900438,-0.9009291374526083,10.2
phi_vh_310_deg,309.9988150555319,0.07134678650737913,0.072819443971269,-0.8720034287425598,10.2
phi_vh_315_deg,315.000736607024,0.06459395736845867,0.065850741425831,-0.8509428988707775,10.2
phi_vh_320_deg,320.00265815851606,0.037070177832793975,0.039083363168600185,-0.8796106979830266,10.2
phi_vh_325_deg,324.9988501320569,0.018782757093801394,0.029861794092985002,-0.8463194257359119,10.2
phi_vh_330_deg,330.0007716835489,0.029531896245790733,0.03240376119448013,-0.8938657774161077,10.2
phi_vh_335_deg,335.002693235041,0.04107152582508862,0.04266895299332702,-0.8722609194932742,10.2
phi_vh_340_deg,339.9988852085818,0.05677285551000028,0.05968622138587428,-0.7979976712020258,10.2
phi_vh_345_deg,345.0008067600739,0.09979351968982259,0.10267630263432906,-0.8115133190348756,10.2
phi_vh_350_deg,350.002728311566,0.1220936756775622,0.12564067046894856,-0.800021024865424,10.2
phi_vh_355_deg,354.99892028510675,0.1300317107653793,0.13466078447607663,-0.7806539442870973,10.2
phi_vh_360_deg,360.00084183659885,0.17151462166745432,0.1746354198642488,-0.6987521221027091,10.2
phi_vh_0_deg,0.0,0.14795828894969162,0.15231372852369207,-0.7793351442438343,10.3
phi_vh_5_deg,5.001921551492087,0.1714577248320761,0.17502173433953117,-0.716019975034067,10.3
phi_vh_10_deg,9.998113525032865,0.18360973157759763,0.18526779586524367,-0.6084714762578106,10.3
phi_vh_15_deg,15.00003507652495,0.22456836640156772,0.22730554198779207,-0.6102857949272299,10.3
phi_vh_20_deg,20.00195662801704,0.22899171194724124,0.23090901333382652,-0.48178207017925656,10.3
phi_vh_25_deg,24.99814860155782,0.2465267067740475,0.24865439243632934,-0.4628427004691945,10.3
phi_vh_30_deg,30.0000701530499,0.2510207657229698,0.25174369017799675,-0.3853882458408268,10.3
phi_vh_35_deg,35.00199170454199,0.27522779612902243,0.27671445598333855,-0.310905580794395,10.3
phi_vh_40_deg,39.998183678082775,0.291192577275065,0.2919235280491091,-0.22843692124183035,10.3
phi_vh_45_deg,45.00010522957486,0.2838547690533429,0.28448000027911974,-0.11878295675334494,10.3
phi_vh_50_deg,50.002026781066945,0.3135825210297157,0.31371644464736603,-0.05899955769660936,10.3
phi_vh_55_deg,54.99821875460772,0.3086659717540508,0.3091756543661229,0.07282017996110657,10.3
phi_vh_60_deg,60.0001403060998,0.3172937302070691,0.31736005351937485,0.0671632945558307,10.3
phi_vh_65_deg,65.0020618575919,0.3085270662443482,0.3089128581263504,0.17926748746496424,10.3
phi_vh_70_deg,69.99825383113267,0.29370173714722553,0.29441212850453957,0.2514000196877393,10.3
phi_vh_75_deg,75.00017538262476,0.28142997096023564,0.2825505454941998,0.3401292994394316,10.3
phi_vh_80_deg,80.00209693411685,0.2729177826407981,0.27517418244718966,0.4338784387436312,10.3
phi_vh_85_deg,84.99828890765762,0.25310207727847245,0.25564056870401664,0.546769040715156,10.3
phi_vh_90_deg,90.00021045914971,0.25368586816894695,0.2568006436800788,0.570805008554919,10.3
phi_vh_95_deg,95.00213201064179,0.2393034948569886,0.24515186799517874,0.7660578752926193,10.3
phi_vh_100_deg,99.99832398418258,0.2173224335057699,0.22225793594894055,0.7219137839164183,10.3
phi_vh_105_deg,105.00024553567467,0.1837194660804141,0.18775856828817628,0.8240758577545972,10.3
phi_vh_110_deg,110.00216708716675,0.16827347765340925,0.17153864765041898,0.8354274464429725,10.3
phi_vh_115_deg,114.99835906070753,0.14766231775645772,0.1510921861645585,0.8477253606448794,10.3
phi_vh_120_deg,120.0002806121996,0.13106374612005015,0.13421325123250227,0.8121938162284064,10.3
phi_vh_125_deg,125.00220216369172,0.09677508693067641,0.09817953153628182,0.823213626163096,10.3
phi_vh_130_deg,129.99839413723248,0.07711023149076944,0.07926100443147953,0.9166297240629036,10.3
phi_vh_135_deg,135.00031568872456,0.0545700383168768,0.05805820596004666,0.8775971252495582,10.3
phi_vh_140_deg,140.00223724021663,0.03862309410536517,0.0396339599580309,0.8455599673984677,10.3
phi_vh_145_deg,144.99842921375742,0.01623261947281423,0.021019685201750203,0.907535368191563,10.3
phi_vh_150_deg,150.00035076524952,0.03392180928502641,0.037371512752665904,0.9334664993315731,10.3
phi_vh_155_deg,155.0022723167416,0.041897406258803754,0.04409363218298705,0.8471088029417541,10.3
phi_vh_160_deg,159.99846429028239,0.06739190107694792,0.06859054843971797,0.8783842812740206,10.3
phi_vh_165_deg,165.00038584177446,0.07833598290495582,0.07913312530847044,0.7992980042929774,10.3
phi_vh_170_deg,170.00230739326656,0.11246227428322686,0.11550105071611816,0.8364588911679138,10.3
phi_vh_175_deg,174.99849936680735,0.06420727745793955,0.17947523212095384,0.713636841613245,10.3
phi_vh_180_deg,180.00042091829943,0.16556071389749286,0.1685835734253272,0.6745098476768113,10.3
phi_vh_185_deg,185.0023424697915,0.1795522525001539,0.18290073282819497,0.6755348524380287,10.3
phi_vh_190_deg,189.9985344433323,0.1988053011394139,0.2013590559555289,0.6063104426433459,10.3
phi_vh_195_deg,195.00045599482436,0.22811770304899243,0.23048184235474367,0.48377698717466977,10.3
phi_vh_200_deg,200.00237754631647,0.2470740138587044,0.24926870592506453,0.44379670852976094,10.3
phi_vh_205_deg,204.99856951985726,0.25557032051224,0.25727037092588,0.39485732607312274,10.3
phi_vh_210_deg,210.00049107134933,0.2731524997911222,0.27512188974416507,0.3939470210276448,10.3
phi_vh_215_deg,215.0024126228414,0.28289997870759637,0.2838825170604964,0.29156750002159104,10.3
phi_vh_220_deg,219.9986045963822,0.2884348511476487,0.2895944358698833,0.2748804158625524,10.3
phi_vh_225_deg,225.0005261478743,0.3068270641250322,0.30720010432497524,0.15220921875381266,10.3
phi_vh_230_deg,230.0024476993664,0.31084679196830967,0.3108989365402325,0.07203778084117984,10.3
phi_vh_235_deg,234.99863967290713,0.3083473193553073,0.3084780809141132,-0.031194585990360846,10.3
phi_vh_240_deg,240.0005612243992,0.3073521793959566,0.307402844818134,-0.08183002586111532,10.3
phi_vh_245_deg,245.0024827758913,0.3078526370114626,0.308117434806872,-0.17590749942018835,10.3
phi_vh_250_deg,249.9986747494321,0.28407676841310325,0.284945994035958,-0.2422339423156239,10.3
phi_vh_255_deg,255.00059630092417,0.2745717379973379,0.27608778635803505,-0.3778468474075165,10.3
phi_vh_260_deg,260.00251785241625,0.2633072515419852,0.2651210796075411,-0.44974163759165187,10.3
phi_vh_265_deg,264.99870982595706,0.24615814127896068,0.2485531335199312,-0.5095456714408724,10.3
phi_vh_270_deg,270.0006313774491,0.24743967692593447,0.25124603736545803,-0.6597167583344565,10.3
phi_vh_275_deg,275.0025529289412,0.23774390623184238,0.2418787833948463,-0.6661466773537883,10.3
phi_vh_280_deg,279.998744902482,0.22362633015580763,0.22888624539977087,-0.7101999268862715,10.3
phi_vh_285_deg,285.0006664539741,0.18907876467034784,0.1927192638806827,-0.7462254962792665,10.3
phi_vh_290_deg,290.0025880054662,0.14826802099052902,0.15085559456380102,-0.8090393020745148,10.3
phi_vh_295_deg,294.99877997900694,0.15101012697616947,0.15503824722892157,-0.8194838356535971,10.3
phi_vh_300_deg,300.00070153049904,0.10975306761313817,0.112350749584233,-0.856092690574944,10.3
phi_vh_305_deg,305.0026230819911,0.09465592083084665,0.09656722814537341,-0.8916674998295284,10.3
phi_vh_310_deg,309.9988150555319,0.07615910850047782,0.0777114177878501,-0.8727853417570544,10.3
phi_vh_315_deg,315.000736607024,0.06732012553002512,0.06848874332279034,-0.8496235063239288,10.3
phi_vh_320_deg,320.00265815851606,0.04159583316715477,0.0430600027658394,-0.8797224387075209,10.3
phi_vh_325_deg,324.9988501320569,0.014640391591499687,0.02021748544624722,-0.8448799849965456,10.3
phi_vh_330_deg,330.0007716835489,0.020297769325423556,0.02597255544246815,-0.8930566218684409,10.3
phi_vh_335_deg,335.002693235041,0.035761963792443646,0.03791324947695366,-0.8743797424766631,10.3
phi_vh_340_deg,339.9988852085818,0.04605528910565065,0.060891203460823176,-0.7964507574703839,10.3
phi_vh_345_deg,345.0008067600739,0.09425651781700287,0.09749441229392078,-0.8129214049418206,10.3
phi_vh_350_deg,350.002728311566,0.11559757459980716,0.11922403570724507,-0.7977769568744888,10.3
phi_vh_355_deg,354.99892028510675,0.12973769115094583,0.13407719164613774,-0.7789174027024538,10.3
phi_vh_360_deg,360.00084183659885,0.16313135270532375,0.16600890579343835,-0.7009291749169742,10.3
phi_vh_0_deg,0.0,0.14863861043495616,0.15307307313448576,-0.7780959007144186,10.4
phi_vh_5_deg,5.001921551492087,0.17018119616229255,0.17342981217822948,-0.7166728722219946,10.4
phi_vh_10_deg,9.998113525032865,0.19008722697760194,0.19216270150484885,-0.6091550224128714,10.4
phi_vh_15_deg,15.00003507652495,0.2246896186097917,0.22749445192322404,-0.6110628247144083,10.4
phi_vh_20_deg,20.00195662801704,0.2287340334813727,0.23058557617263192,-0.4821176274127277,10.4
phi_vh_25_deg,24.99814860155782,0.24661952245966906,0.24871458022691204,-0.4670007671580011,10.4
phi_vh_30_deg,30.0000701530499,0.25201375395666753,0.2527931913872881,-0.3851211044828064,10.4
phi_vh_35_deg,35.00199170454199,0.27438941852230003,0.27583724937704024,-0.3103387695639742,10.4
phi_vh_40_deg,39.998183678082775,0.2907849608304192,0.2915154663781623,-0.22912528449999336,10.4
phi_vh_45_deg,45.00010522957486,0.2895799499304989,0.289913656420161,-0.11881555592024107,10.4
phi_vh_50_deg,50.002026781066945,0.31255439193931356,0.3126617147609697,-0.05755139697847822,10.4
phi_vh_55_deg,54.99821875460772,0.3107026674634821,0.31107057698363516,0.07211551220100332,10.4
phi_vh_60_deg,60.0001403060998,0.3164184051664664,0.3164990195597336,0.06713857756708297,10.4
phi_vh_65_deg,65.0020618575919,0.30892461082671757,0.3092744800428551,0.17710126685459504,10.4
phi_vh_70_deg,69.99825383113267,0.2969672846262552,0.29777243167237927,0.25078702244265605,10.4
phi_vh_75_deg,75.00017538262476,0.28031826963731726,0.2814458544787086,0.33827163328083554,10.4
phi_vh_80_deg,80.00209693411685,0.2772163716105537,0.27923236822433406,0.43426468863499323,10.4
phi_vh_85_deg,84.99828890765762,0.25270506438100276,0.2552722650733404,0.5475530385926604,10.4
phi_vh_90_deg,90.00021045914971,0.2550197410089027,0.25822614655160475,0.5715219181216731,10.4
phi_vh_95_deg,95.00213201064179,0.2400952280975167,0.24633149480277097,0.7683909347069329,10.4
phi_vh_100_deg,99.99832398418258,0.21832031716850644,0.22327227570619934,0.7207092507735724,10.4
phi_vh_105_deg,105.00024553567467,0.1904778897987313,0.19484733098962448,0.823040379328666,10.4
phi_vh_110_deg,110.00216708716675,0.16951031295984093,0.17283349456017477,0.8347717191007828,10.4
phi_vh_115_deg,114.99835906070753,0.1496317436472508,0.15291175813013003,0.8480684168341281,10.4
phi_vh_120_deg,120.0002806121996,0.13290471572859042,0.13579060508808558,0.8019189998172331,10.4
phi_vh_125_deg,125.00220216369172,0.0981768720678196,0.09955385663485676,0.8209592811598547,10.4
phi_vh_130_deg,129.99839413723248,0.08437048563739966,0.08734261645077868,0.918512639414218,10.4
phi_vh_135_deg,135.00031568872456,0.05591243631514287,0.0591428189999783,0.8766733233105104,10.4
phi_vh_140_deg,140.00223724021663,0.03749688246062526,0.038717835843589204,0.8449274466720443,10.4
phi_vh_145_deg,144.99842921375742,0.017405150313695907,0.020812543836969954,0.9071157501441698,10.4
phi_vh_150_deg,150.00035076524952,0.025106876825046465,0.029980943662462317,0.9274460656021826,10.4
phi_vh_155_deg,155.0022723167416,0.03789325404396806,0.040131435207305846,0.8459916820803774,10.4
phi_vh_160_deg,159.99846429028239,0.06383408614765497,0.06511741974309225,0.8816852673594173,10.4
phi_vh_165_deg,165.00038584177446,0.08445643619754845,0.08565739661897857,0.7995986021635253,10.4
phi_vh_170_deg,170.00230739326656,0.11120151026911893,0.1141535415685313,0.8354063661931527,10.4
phi_vh_175_deg,174.99849936680735,0.047357514048011334,0.2088012136888161,0.7205331575882984,10.4
phi_vh_180_deg,180.00042091829943,0.1662530149168342,0.1692023931637512,0.67013188897372,10.4
phi_vh_185_deg,185.0023424697915,0.17830975208430005,0.18147985449959453,0.6764993627874748,10.4
phi_vh_190_deg,189.9985344433323,0.19750167247150607,0.19997196528504804,0.6091729716837389,10.4
phi_vh_195_deg,195.00045599482436,0.232092259133635,0.2348991647454149,0.486220543261052,10.4
phi_vh_200_deg,200.00237754631647,0.24754816186223302,0.24981805476836258,0.44405127493863183,10.4
phi_vh_205_deg,204.99856951985726,0.25617191238170667,0.25790737307353556,0.39507211127786546,10.4
phi_vh_210_deg,210.00049107134933,0.2727949365337852,0.2747577253156053,0.3980801936304503,10.4
phi_vh_215_deg,215.0024126228414,0.2834198675653426,0.2844004618700994,0.29089850280769336,10.4
phi_vh_220_deg,219.9986045963822,0.28826489019441215,0.28944453295066414,0.27613965337300206,10.4
phi_vh_225_deg,225.0005261478743,0.30637118574780436,0.3067341176367746,0.15107329352889387,10.4
phi_vh_230_deg,230.0024476993664,0.31120422686969346,0.31127979055275945,0.07416946534155322,10.4
phi_vh_235_deg,234.99863967290713,0.3099645213239966,0.3100678111913464,-0.03205160576425614,10.4
phi_vh_240_deg,240.0005612243992,0.30835929347093916,0.30839409433023895,-0.0795373070835883,10.4
phi_vh_245_deg,245.0024827758913,0.3079253812844325,0.3081617793423332,-0.1762149894428604,10.4
phi_vh_250_deg,249.9986747494321,0.2889410724365698,0.28954623501142623,-0.24227998549036878,10.4
phi_vh_255_deg,255.00059630092417,0.2736777300547744,0.2751952930132096,-0.37573912305037327,10.4
